time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.140606145563,0.00240366074939,11.4044903794,6.26552737745,0.0438855951598,0.0,-0.337896909159,-0.0204463274739,2.2605308251,-0.0725346138224,0.0371885178629,0.0,457.99718184847814,458.50807379587803,460.1118312393315,457.85201291201366
1.3200000000000007,-0.16170446849,0.000834997487698,11.5409768885,6.26080786373,0.0471266803336,0.0,-0.365641038834,-0.0322517578239,2.28893888202,-0.0951646967139,0.0754613689699,0.0,417.784687530838,421.11023860760406,419.4660380750874,417.4906042855742
1.3800000000000008,-0.184717545462,-0.00162330331165,11.682973452,6.25496548078,0.0518905669281,0.0,-0.401960444127,-0.0503189012327,2.44391313308,-0.102198396587,0.0862900207683,0.0,458.1978001067832,459.0626368514646,460.3536347831018,459.78896072133494
1.4400000000000008,-0.209930256902,-0.00524792792602,11.8325852968,6.2492122319,0.0569356501091,0.0,-0.438974576782,-0.071097242819,2.54287768943,-0.0855765595778,0.0792660563354,0.0,443.33592209643643,442.76422886639136,441.90033609143984,443.2603249753904
1.5000000000000009,-0.237560434534,-0.0102900269537,11.9897179839,6.24405060722,0.0625594802426,0.0,-0.482592694184,-0.0975232063965,2.69446652025,-0.086943063784,0.113102463169,0.0,458.2488181720793,460.93725472305226,459.8196307854766,459.7055339873945
1.560000000000001,-0.267853429465,-0.0169776264045,12.1545756296,6.23906139906,0.0694412709952,0.0,-0.5278626414,-0.12590801261,2.8004512197,-0.0764894674011,0.117705215344,0.0,446.7498074987399,447.13658412426776,445.6393012990723,446.4872998142816
1.620000000000001,-0.301068259699,-0.0255076774154,12.3266338469,6.23488988857,0.0762936052942,0.0,-0.580022446001,-0.158874368323,2.93439263927,-0.0583461967373,0.106088932033,0.0,455.945484019967,455.02770291402754,455.57635926948217,457.021071747403
1.680000000000001,-0.337486094871,-0.0360550602131,12.5057706741,6.23185372008,0.0826746609451,0.0,-0.634539406204,-0.193019459896,3.03647796916,-0.0384272781408,0.106869397704,0.0,447.2433629289711,447.316757299041,445.74204389287615,447.3651663711175
1.740000000000001,-0.377156608961,-0.0486156291184,12.6892169844,6.23006448759,0.0888876493022,0.0,-0.688395328943,-0.22584436133,3.07820244009,-0.0165853692654,0.0959170707219,0.0,428.9368966920946,428.0154761843861,427.3159724140825,429.1734865877044
1.8000000000000012,-0.420531899365,-0.0633858401153,12.8791033649,6.22895971133,0.0941278511631,0.0,-0.758041212391,-0.266584564525,3.25077055881,-0.0223441787262,0.0585665913932,0.0,470.78989416425424,467.8963959512041,470.17295996239034,469.72665349945447
1.8600000000000012,-0.468045041027,-0.0805393346833,13.077730327,6.22720621957,0.0978159292151,0.0,-0.826080800245,-0.305333052941,3.36970620516,-0.0488278775566,0.0667149648736,0.0,454.2983586594432,454.95385897303026,455.48604234825643,453.3626755600012
1.9200000000000013,-0.519333081324,-0.0998384670943,13.2795515512,6.22444006182,0.101809098641,0.0,-0.88387212587,-0.338213704809,3.35762507958,-0.0411456024108,0.0662267194492,0.0,412.2898994529723,412.2504345792186,413.46922323173123,414.1440762145354
1.9800000000000013,-0.574725538219,-0.121482065838,13.4861249645,6.22183551735,0.106077041365,0.0,-0.962961087407,-0.383489610638,3.52753341206,-0.0483694869887,0.0794761044827,0.0,470.4124993477625,471.4409096901772,471.38071910001923,470.821186082343
2.0400000000000014,-0.634572161466,-0.145676144727,13.6992197277,6.21903991333,0.110512853042,0.0,-1.03235443044,-0.42323490277,3.57536758047,-0.0432598987538,0.0595305968316,0.0,435.61237432891534,433.9454720017592,433.81813207980184,434.24563138400566
2.1000000000000014,-0.698848588089,-0.172412447042,13.9168098433,6.21699364122,0.11391500078,0.0,-1.11052286478,-0.468183484039,3.67720591969,-0.0202206297473,0.050345677476,0.0,451.78329503417115,451.04420740631554,451.86086224797276,453.71389677143725
